Month,Network,Cov_site,District,Issue,Number_ofCell,Downtime_hour,count_Celldown,AV_down,Type
20220228,2G,VTE0722_THOUNLUA,Pak-Ngum,AC Power,3,21.45,9,2.383333333,Down
20220228,2G,VTE0723_XIENGLEANA,Pak-Ngum,AC Power,3,1.2,3,0.4,Down
20220228,3G,VTE0002_SAYLOM,Chanthabouri,AC Power,14,5.366666667,14,0.383333333,Down
20220228,3G,VTE0030_NONGPING,Chanthabouri,AC Power,8,23.33333333,16,1.458333333,Down
20220228,3G,VTE0031_NONGPING2,Chanthabouri,AC Power,6,19.1,12,1.591666667,Down
20220228,3G,VTE0032_NONGTHA_NEUA,Chanthabouri,AC Power,8,2.666666667,8,0.333333333,Down
20220228,3G,VTE0047_SAWANG3,Chanthabouri,AC Power,6,3.5,6,0.583333333,Down
20220228,3G,VTE0048_SHOPPINGMALL,Sisattanak,AC Power,11,55.73333333,11,5.066666667,Down
20220228,3G,VTE0050_SIDAMDOUANE,Chanthabouri,AC Power,6,8.5,12,0.708333333,Down
20220228,3G,VTE0051_SIHOM,Chanthabouri,AC Power,6,2.4,6,0.4,Down
20220228,3G,VTE0058_THONGKHUNKHAM,Chanthabouri,AC Power,6,18.1,12,1.508333333,Down
20220228,3G,VTE0064_WATCHAN,Chanthabouri,AC Power,6,2.4,6,0.4,Down
20220228,3G,VTE0082_KONGVIEW_RT,Sikhottabong,TRANS,6,36.6,6,6.1,Down
20220228,3G,VTE0084_LTC_VIP_HOUSE,Chanthabouri,AC Power,2,0.6,2,0.3,Down
20220228,3G,VTE0085_MEKONGBEACH,Sikhottabong,AC Power,6,20,12,1.666666667,Down
20220228,3G,VTE0089_MUANGVATHONG,Sikhottabong,AC Power,6,1.7,6,0.283333333,Down
20220228,3G,VTE0093_NAMPAPAKAOLIEW,Sikhottabong,AC Power,6,13.8,12,1.15,Down
20220228,3G,VTE0093_NAMPAPAKAOLIEW,Sikhottabong,BTS,6,2.3,6,0.383333333,Down
20220228,3G,VTE0095_NONSAVAN,Xaisettha,AC Power,6,3.5,12,0.291666667,Down
20220228,3G,VTE0098_NONGBUATHONGTAI,Sikhottabong,AC Power,6,1.8,6,0.3,Down
20220228,3G,VTE0116_NORTHBUS_STATION,Sikhottabong,AC Power,6,6.2,6,1.033333333,Down
20220228,3G,VTE0121_PHONSOMBOUN,Sikhottabong,OPTIC,8,36.26666667,8,4.533333333,Down
20220228,3G,VTE0123_PHONSOMBOUN3,Sikhottabong,AC Power,6,5.7,12,0.475,Down
20220228,3G,VTE0123_PHONSOMBOUN3,Sikhottabong,OPTIC,6,29.4,6,4.9,Down
20220228,3G,VTE0124_PHOSI,Sikhottabong,AC Power,6,3.8,12,0.316666667,Down
20220228,3G,VTE0129_SIKHAI_MK,Sikhottabong,AC Power,6,16.6,6,2.766666667,Down
20220228,3G,VTE0130_SIKHAITHONG,Sikhottabong,AC Power,6,3.9,12,0.325,Down
20220228,3G,VTE0143_VIENGKHAM2,Sikhottabong,AC Power,6,3.4,6,0.566666667,Down
20220228,3G,VTE0144_WATTAI_AIRPORT,Sikhottabong,AC Power,12,3.4,12,0.283333333,Down
20220228,3G,VTE0155_AMONE,Xaisettha,AC Power,6,13.4,6,2.233333333,Down
20220228,3G,VTE0165_NAHAI_XAYSEETHA,Xaisettha,AC Power,10,3.5,10,0.35,Down
20220228,3G,VTE0169_DOUNG_YAI,Xaisettha,AC Power,6,3.8,6,0.633333333,Down
20220228,3G,VTE0171_GUNSTADIUM,Xaisettha,AC Power,6,2.7,6,0.45,Down
20220228,3G,VTE0181_ITECC_OUTDOOR,Xaisettha,AC Power,8,6.666666667,24,0.277777778,Down
20220228,3G,VTE0183_KHAMNGOI2,Xaisettha,AC Power,6,7,6,1.166666667,Down
20220228,3G,VTE0185_KHAMSAWATH,Xaisettha,AC Power,8,2.266666667,8,0.283333333,Down
20220228,3G,VTE0186_KHAMSAWATH2,Xaisettha,AC Power,8,12.53333333,8,1.566666667,Down
20220228,3G,VTE0196_NAKOUY2,Xaisettha,AC Power,6,3.9,6,0.65,Down
20220228,3G,VTE0200_NASANGPHAI2,Xaisettha,AC Power,4,1.133333333,4,0.283333333,Down
20220228,3G,VTE0206_NONKOR,Xaisettha,AC Power,6,19.8,24,0.825,Down
20220228,3G,VTE0207_NONKOR2,Xaisettha,AC Power,10,8.333333333,10,0.833333333,Down
20220228,3G,VTE0208_NONKOR3,Xaisettha,AC Power,6,6.1,6,1.016666667,Down
20220228,3G,VTE0225_SENGSAWANG,Xaisettha,AC Power,6,3.9,6,0.65,Down
20220228,3G,VTE0229_SOMSANGA2,Xaisettha,AC Power,10,11.16666667,20,0.558333333,Down
20220228,3G,VTE0248_BEUNGKHAYONGNEUA,Sisattanak,AC Power,6,24.1,6,4.016666667,Down
20220228,3G,VTE0250_CHOMCHENG,Sisattanak,AC Power,6,6.8,6,1.133333333,Down
20220228,3G,VTE0260_DONGSAVAT,Sisattanak,AC Power,6,31.6,12,2.633333333,Down
20220228,3G,VTE0261_DONGSAVAT2,Sisattanak,AC Power,6,16.5,6,2.75,Down
20220228,3G,VTE0266_DONKOY4,Sisattanak,AC Power,6,4.2,6,0.7,Down
20220228,3G,VTE0269_FRANCE_SCHOOL,Sisattanak,BTS,6,224.3,6,37.38333333,Down
20220228,3G,VTE0269_FRANCE_SCHOOL,Sisattanak,EQUIPMENT,6,25.3,6,4.216666667,Down
20220228,3G,VTE0273_INPENG_HOTEL,Sisattanak,AC Power,6,1.1,6,0.183333333,Down
20220228,3G,VTE0275_LANDMARK_HOTEL,Sisattanak,AC Power,4,60.46666667,8,7.558333333,Down
20220228,3G,VTE0276_LANDMARK_NEW,Sisattanak,AC Power,4,4.666666667,4,1.166666667,Down
20220228,3G,VTE0279_MAHOSOD_WATERTHANK,Sisattanak,AC Power,6,17.9,6,2.983333333,Down
20220228,3G,VTE0280_MAITEEJIT_HOTEL,Sisattanak,AC Power,16,22.9,30,0.763333333,Down
20220228,3G,VTE0284_PHIAWAT,Sisattanak,AC Power,6,4.7,6,0.783333333,Down
20220228,3G,VTE0297_SATHASCHOOL,Sisattanak,AC Power,6,18,6,3,Down
20220228,3G,VTE0299_SINGAPORE_EMB,Sisattanak,AC Power,6,7.1,6,1.183333333,Down
20220228,3G,VTE0305_THATKAO,Sisattanak,AC Power,8,5.733333333,8,0.716666667,Down
20220228,3G,VTE0332_ILAI_EW,Naxaythong,BTS,4,8.133333333,4,2.033333333,Down
20220228,3G,VTE0333_HINKHANNA,Naxaythong,AC Power,6,4,12,0.333333333,Down
20220228,3G,VTE0340_NANGA,Naxaythong,AC Power,6,7,6,1.166666667,Down
20220228,3G,VTE0341_NANGA_EW,Naxaythong,AC Power,6,7,6,1.166666667,Down
20220228,3G,VTE0353_NASIEW3,Naxaythong,AC Power,6,23.4,12,1.95,Down
20220228,3G,VTE0359_NAXAYTHONG_MK,Naxaythong,AC Power,6,26.7,6,4.45,Down
20220228,3G,VTE0359_NAXAYTHONG_MK,Naxaythong,EQUIPMENT,6,4.8,6,0.8,Down
20220228,3G,VTE0360_NAXAYTHONG_NEUA,Naxaythong,AC Power,8,16.26666667,8,2.033333333,Down
20220228,3G,VTE0360_NAXAYTHONG_NEUA,Naxaythong,TRANS,8,27.2,8,3.4,Down
20220228,3G,VTE0361_DONGLUANG,Xaithani,AC Power,4,4.866666667,8,0.608333333,Down
20220228,3G,VTE0370_PAKHET2,Naxaythong,AC Power,6,14.3,6,2.383333333,Down
